0,483282.000000,4213251.000000
1,483281.000000,4213333.000000
2,483279.000000,4213347.000000
3,483278.000000,4213393.000000
4,483279.000000,4213421.000000
5,483333.000000,4213468.000000
6,483335.000000,4213515.000000
7,483309.000000,4213528.000000
8,483326.000000,4213552.000000
9,483327.763412,4213555.022993
10,483340.000000,4213576.000000
11,483357.000000,4213605.000000
12,483370.000000,4213628.000000
13,483399.000000,4213684.000000
14,483402.000000,4213745.000000
15,483400.000000,4213767.000000
16,483387.895334,4213842.221853
17,483386.000000,4213854.000000
18,483371.000000,4213961.000000
19,483403.000000,4214068.000000
20,483433.333544,4214134.238556
21,483452.000000,4214175.000000
22,483500.959187,4214265.640657
23,483526.000000,4214312.000000
24,483566.000000,4214441.000000
25,483568.577975,4214452.439764
26,483582.000000,4214512.000000
27,483599.000000,4214582.000000
28,483621.256056,4214642.338640
29,483644.000000,4214704.000000
30,483737.000000,4214805.000000
31,483746.000000,4214811.000000
32,483776.000000,4214890.000000
33,483766.788065,4214942.847416
34,483757.000000,4214999.000000
35,483775.000000,4215196.000000
36,483827.842930,4215290.605890
37,483837.000000,4215307.000000
38,483813.411808,4215317.336399
39,483748.000000,4215346.000000
40,483736.000000,4215352.000000
41,483703.119970,4215360.967281
42,483648.000000,4215376.000000
43,483624.000000,4215367.000000
44,483481.000000,4215340.000000
45,483458.263609,4215336.382847
46,483437.000000,4215333.000000
47,483304.000000,4215294.000000
48,483227.089927,4215273.936503
49,483143.000000,4215252.000000
50,483138.330225,4215291.848750
51,483128.000000,4215380.000000
52,483122.462983,4215422.166512
53,483115.000000,4215479.000000
54,483106.000000,4215532.000000
55,483100.000000,4215604.000000
56,483091.000000,4215654.000000
57,483084.000000,4215720.000000
58,483087.000000,4215736.000000
59,483093.391333,4215772.065382
60,483101.000000,4215815.000000
61,483114.000000,4215923.000000
62,483116.000000,4215935.000000
63,483125.000000,4215989.000000
64,483134.000000,4216046.000000
65,483135.763548,4216053.596824
66,483147.000000,4216102.000000
67,483157.794715,4216153.132863
68,483166.000000,4216192.000000
69,483171.000000,4216205.000000
70,483182.072417,4216252.365340
71,483189.000000,4216282.000000
72,483157.499220,4216301.788952
73,483111.000000,4216331.000000
74,483107.000000,4216324.000000
75,483063.795019,4216260.515130
76,483058.000000,4216252.000000
77,482997.000000,4216171.000000
78,482961.951382,4216121.448506
79,482939.000000,4216089.000000
80,482929.000000,4216075.000000
81,482857.000000,4216035.000000
82,482822.000000,4216011.000000
83,482787.926454,4215970.963584
84,482782.000000,4215964.000000
85,482709.000000,4215877.000000
86,482668.497222,4215804.551368
87,482638.000000,4215750.000000
88,482572.000000,4215626.000000
89,482543.491425,4215574.893164
90,482490.000000,4215479.000000
91,482481.000000,4215453.000000
92,482495.000000,4215347.000000
93,482489.831698,4215346.929201
94,482422.000000,4215346.000000
95,482360.000000,4215227.000000
96,482359.955088,4215226.919800
97,482346.000000,4215202.000000
98,482334.000000,4215180.000000
99,482324.000000,4215169.000000
100,482308.000000,4215142.000000
101,482323.410648,4215037.369808
102,482327.000000,4215013.000000
103,482337.000000,4214858.000000
104,482339.000000,4214832.000000
105,482341.000000,4214814.000000
106,482343.536940,4214786.347357
107,482351.000000,4214705.000000
108,482359.000000,4214594.000000
109,482360.421935,4214556.318715
110,482363.000000,4214488.000000
111,482373.000000,4214486.000000
112,482374.000000,4214450.000000
113,482373.000000,4214426.000000
114,482369.000000,4214368.000000
115,482364.512014,4214222.589254
116,482364.000000,4214206.000000
117,482358.000000,4214091.000000
118,482357.000000,4214076.000000
119,482354.933078,4214022.260028
120,482352.000000,4213946.000000
121,482454.000000,4213936.000000
122,482546.000000,4213927.000000
123,482640.788290,4213916.550897
124,482673.000000,4213913.000000
125,482810.000000,4213902.000000
126,482967.274635,4213888.441842
127,482984.000000,4213887.000000
128,482977.640933,4213958.857462
129,482974.000000,4214000.000000
130,482982.647243,4213999.048803
131,483074.000000,4213989.000000
132,483178.000000,4213980.000000
133,483218.937234,4213976.361135
134,483313.000000,4213968.000000
135,483371.000000,4213961.000000
136,483386.528138,4213959.658062
137,483533.000000,4213947.000000
138,483545.496328,4213945.819791
139,483713.000000,4213930.000000
140,483827.000000,4213922.000000
141,483837.839669,4213920.667254
142,483949.000000,4213907.000000
143,483998.000000,4213902.000000
144,484012.000000,4213884.000000
145,484026.000000,4213900.000000
146,484062.000000,4213897.000000
147,484119.646391,4213891.457078
148,484166.000000,4213887.000000
149,484160.713873,4213818.280345
150,484158.000000,4213783.000000
151,484157.598616,4213778.317183
152,484149.000000,4213678.000000
153,484139.000000,4213578.000000
154,484136.000000,4213559.000000
155,484135.400128,4213538.204438
156,484133.000000,4213455.000000
157,484140.000000,4213324.000000
158,484146.738797,4213205.589711
159,484147.000000,4213201.000000
160,484157.000000,4213085.000000
161,484162.000000,4213026.000000
162,484152.172363,4212991.013613
163,484137.000000,4212937.000000
164,484326.000000,4212933.000000
165,484462.000000,4212918.000000
