1,278009630,278009631
2,278009631,278009632
3,278009631,1030974704
4,278009632,278009633
5,278009633,1540878846
6,278009633,1540934773
7,278009636,1030974506
8,278009636,1030975335
9,278009637,360201326
10,278009637,1540878873
11,278009638,1540934710
12,278009641,1540934711
13,278009643,278009644
14,278009643,1030689412
15,278009644,1540881851
16,278009644,1540934715
17,278009645,1540934716
18,360193341,1540811947
19,360193341,1540878016
20,360193613,1030323792
21,360193613,1540812075
22,360201319,360202166
23,360201321,1540812010
24,360201323,1030974504
25,360201323,1030975228
26,360201324,1030975482
27,360201324,1030975489
28,360201326,1540934709
29,360201490,1540878856
30,360201847,1030323795
31,360201847,1540812023
32,360201850,360203947
33,360201910,360201911
34,360201911,360203708
35,360201911,1540812026
36,360201912,360203788
37,360201919,1030974515
38,360201942,360201943
39,360201942,360202111
40,360201943,1030975238
41,360201943,1030975397
42,360201944,1540812027
43,360202039,1030975352
44,360202111,1030974544
45,360202117,360201321
46,360202117,1540812029
47,360202135,360202117
48,360202137,360202111
49,360202137,360202814
50,360202146,360202135
51,360202152,360202146
52,360202152,360202166
53,360202166,360201321
54,360202278,360203626
55,360202278,1540812025
56,360202618,360202278
57,360202618,360203784
58,360202814,360202146
59,360203626,360201942
60,360203626,360203654
61,360203654,360202137
62,360203708,360201919
63,360203708,1540812044
64,360203784,360203785
65,360203785,360201910
66,360203785,360203786
67,360203786,360203787
68,360203787,360203788
69,360203788,1030323833
70,360203835,360203784
71,360203835,360203947
72,360203933,1030323861
73,360203933,1060029297
74,360203940,360203943
75,360203940,1030323825
76,360203943,360203786
77,360203943,360203835
78,360203947,1030323851
79,716888902,1030328458
80,952161183,1030688867
81,952161183,1030689651
82,952161496,278009630
83,952161635,952161380
84,952161635,952161496
85,952161861,952161183
86,952161861,1540869664
87,1030313077,1030313208
88,1030313082,1030313183
89,1030313082,1030313192
90,1030313087,1030313138
91,1030313087,1030323803
92,1030313089,1030323711
93,1030313089,1030323718
94,1030313102,1030313220
95,1030313102,1540878043
96,1030313138,1540878032
97,1030313138,1540934719
98,1030313142,1030313259
99,1030313142,1540878021
100,1030313144,1540878033
101,1030313148,1030313163
102,1030313148,1540878041
103,1030313153,278009648
104,1030313153,1540878053
105,1030313163,1030323784
106,1030313163,1540878001
107,1030313166,1540878037
108,1030313169,278009645
109,1030313169,1030313259
110,1030313183,1030313214
111,1030313183,1030313220
112,1030313192,1030313245
113,1030313199,1540878019
114,1030313199,1540934717
115,1030313208,1030323815
116,1030313208,1540905607
117,1030313214,1540878046
118,1030313219,1030313087
119,1030313219,1540878034
120,1030313220,1030313089
121,1030313220,1540877999
122,1030313245,1540878048
123,1030313259,1030328829
124,1030313263,1030323827
125,1030313287,1030323707
126,1030323707,1030313166
127,1030323711,1030313263
128,1030323711,1030323852
129,1030323715,1030323856
130,1030323718,1030323802
131,1030323718,1030323852
132,1030323719,1030323821
133,1030323720,1540878058
134,1030323723,1030323736
135,1030323724,1030323759
136,1030323724,1540878060
137,1030323728,1030323822
138,1030323728,1030323827
139,1030323733,1540812061
140,1030323736,1030323715
141,1030323736,1030323813
142,1030323745,1030323859
143,1030323759,1030323800
144,1030323761,1030323736
145,1030323761,1030323795
146,1030323769,1030323733
147,1030323769,1030323778
148,1030323778,1030323733
149,1030323784,1030313263
150,1030323784,1540878055
151,1030323789,1030323794
152,1030323792,1540878073
153,1030323794,1030323769
154,1030323794,1030323859
155,1030323795,1030323715
156,1030323797,1030313089
157,1030323800,1540878068
158,1030323802,1030323846
159,1030323803,1540812064
160,1030323806,1540812062
161,1030323806,1540878030
