2697,484502.14601,4216508.12924
2698,484490.08536,4216479.73169
2699,484482.98007,4216457.73248
2700,484452.50054,4216360.40494
2701,484440.03586,4216310.6029
2702,484418.65638,4216240.74724
2707,484556.83529,4216597.17327
2708,484373.42164,4216099.79436
2709,484743.06041,4216390.46068
2710,484615.29215,4216480.61221
2720,484778.62226,4216299.62424
2721,484787.93003,4216303.43051
2722,484000.26115,4216722.96241
2727,484304.24151,4215921.04998
2728,484261.92428,4215829.08283
2729,484256.47342,4215821.05306
2730,484245.16004,4215804.38652
2731,484228.34754,4215779.61152
2732,484194.72254,4215730.06152
2733,484161.09754,4215680.51152
2734,484125.85685,4215632.14098
2735,484109.95035,4215614.20763
2736,484102.04473,4215605.30546
2737,484097.82329,4215601.32958
2748,484063.21437,4216549.01861
2749,484063.94773,4216472.5027
2750,484097.08607,4216405.81835
2751,484336.4,4216261.9
2752,484354.8,4216248.95
2763,483871.05,4216758.45
2764,483936.775,4216735.875
2778,484655.47666,4216641.377
2779,484652.45844,4216591.73107
2780,484739.49501,4216799.2172
2782,484589.15919,4216662.23324
2786,484415.93648,4216480.4812
2787,484417.78876,4216479.0701
2788,484427.075,4216480.875
2789,484065.08164,4216345.1726
2790,483941.86483,4216374.68135
2791,483942.44513,4216479.3118
2792,483950.59471,4216530.05456
2793,483971.05,4216607.8
2794,484274.95223,4216381.17359
2795,484106.06439,4216471.60857
2796,484070.5051,4216361.86473
2838,484243.56475,4216767.94446
2839,484286.03746,4216790.32321
2840,484288.60914,4216790.98425
2841,484291.66887,4216790.23703
2842,484325.275,4216786.925
2843,484369.76059,4216755.01264
2851,484405.66877,4215601.8552
2852,484487.8231,4215775.11543
2853,484514.8269,4215845.13457
2854,484529.67043,4215915.45185
2855,484528.16958,4216014.74803
2856,484521.91417,4216065.52107
2857,484510.88986,4216114.2766
2858,484509.22423,4216127.99674
2859,484507.88633,4216135.09412
2860,484506.55,4216142.25
2861,484507.875,4216156.425
2862,484509.2,4216170.6
2863,484521.4319,4216221.85057
2864,484537.46277,4216271.87192
2865,484552.55575,4216310.59202
2866,484567.74866,4216349.52871
2867,484510.07375,4215998.05004
2868,484401.03308,4215875.04033
